book,chapter,bullets,text,num_bulls,summary,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,st_cosine_sim,w2v_cosine_sim
9781910797631,chp6,"The treatment rather than the prevention of depression has dominated agendas to date. However, better understanding of depression risk factors is enabling the emergence and evaluation of preventive approaches, and there are indications that incidence may be substantially reduced by these methods.","Prevention and management. By far the most research attention has been paid to the treatment of depression, with relatively few studies focusing on approaches to prevent its onset. However, knowledge derived from epidemiology and predictive studies has provided a basis for identifying people who are at increased risk of becoming depressed, and for tackling a range of psychosocial risk factors that are implicated in depression onset. Preventive strategies may be directed toward. the whole population - 'universal prevention'. selected high-risk groups - 'selective prevention'. people who have already developed some clinical features but not the full-blown disorder - 'indicated prevention'. Universal prevention. An area where universal programs appear to be beneficial is mental health promotion for young people using a whole-school approach. The most recent review findings (2017) indicate that such programs have modest beneficial effects, which appear to be maintained at 12-month follow-up. Universal programs have also sought to improve 'mental health literacy' (public knowledge and beliefs about mental health and mental disorders) to assist the recognition and professional or self-management of problems, and so address the high level of unmet need in this area. Initiatives have been conducted in many countries including the USA, UK, Germany, Norway and, most extensively, Australia, and have mostly involved mass media health campaigns.",2319, Preventive strategies may be directed toward the whole population - 'universal prevention' selected high-risk groups -'selective prevention' people who have already developed some clinical features but not the full-blown disorder - 'indicated prevention' Universal programs have also sought to improve'mental health literacy',18.6046511627907,19.047619047619047,18.823529411764707,2.380952380952381,2.4390243902439024,2.4096385542168677,9.30232558139535,9.523809523809524,9.411764705882353,40.44189453125,32.45250582695007
9781910797631,chp6,"For milder forms of depression, self-help, relaxation, sleep hygiene, exercise and problem-solving therapy are likely to be effective; for moderate to severe depression, antidepressants or a structured psychological treatment (cognitive-behavior therapy) is indicated; combined antidepressants and psychological therapy may be most appropriate for severe depression.","The forms of psychological therapy best supported by current evidence are CBT, behavioral activation and IPT. In addition, electroconvulsive therapy is a well-established treatment with good evidence for effectiveness in severe depression; it is generally reserved for those who have not responded to other treatment or when the condition is potentially life-threatening. Self-help treatment options. Several other approaches have benefits for particular levels or presentations of depression - there is some evidence to support the use of exercise, relaxation training and a range of self-help approaches, as well as befriending, for milder levels. Exposure to light is effective for seasonal affective disorder and may be useful as an adjunct to other treatments for non-seasonal depression. Complementary therapies. Some complementary treatments may be useful - there is evidence that the herbal treatment St John's wort is equivalent to standard antidepressants in mild and moderate depression (although there are important problems that limit its usefulness, which are discussed on page 95). The nutritional supplement omega-3 polyunsaturated fatty acids may be useful as an adjunctive treatment for depressive symptoms in bipolar disorder but the effect is uncertain for unipolar depression. Studies of acupuncture for depression have shown mixed results: compared with sham control there is little evidence of benefit, but there may be an additive benefit when acupuncture is combined with medication.",2319," The forms of psychological therapy best supported by current evidence are CBT, behavioral activation and IPT. Electroconvulsive therapy is a well-established treatment with good evidence for effectiveness in severe depression. Exposure to light is effective for seasonal affective disorder.",40.0,33.33333333333333,36.36363636363636,12.82051282051282,10.638297872340425,11.627906976744187,22.5,18.75,20.454545454545457,66.02120995521545,57.733702659606934
9781910797631,chp6,"There are a range of treatments that may be effective for depression, and matching management intensity to the level of depression severity - termed 'stepped care' - is a widely adopted framework for care.","The effectiveness of individual treatments is clearly important in tackling depression, but much depends on the way that services are organized and enabled to respond to the variability of depression presentation and need for support within populations. Hence the development and evaluation of ways of delivering services is a key part of depression management. Current evidence suggests that better outcomes could be achieved if primary care practices were better organized to identify and respond to those experiencing depression. Stepped care is a model of healthcare based on matching treatments of differing intensity to the needs of the individual, so that the least restrictive approaches (in terms of intensity, inconvenience and cost) are used. Allied with this is the systematic monitoring of progress so that management can be altered (stepped up) if response is inadequate. This way of organizing practice involves standardizing the procedures and indications, and it has been used for the management of diverse conditions from migraine and back pain to diabetes and hypertension. More recently, it has been advocated for mental health problems such as anxiety, bulimia and depression.",2319," Current evidence suggests that better outcomes could be achieved if primary care practices were better organized to identify and respond to those experiencing depression. Stepped care is a model of healthcare based on matching treatments of differing intensity to the needs of the individual, so that the least restrictive approaches (in terms of intensity, inconvenience and cost) are used.",28.8135593220339,53.125,37.362637362637365,8.620689655172415,16.129032258064516,11.235955056179776,15.254237288135593,28.125,19.78021978021978,66.3217842578888,71.20263576507568
9781910797631,chp6,"Selective serotonin-reuptake inhibitor antidepressants are the first-choice medication but prior treatment history, medical history and drug interactions are key considerations in treatment selection.","Monitoring use of antidepressants. For people whose symptoms respond poorly to antidepressants, reviewing side effects, treatment preferences and adherence is warranted. Many people discontinue their antidepressant treatment before the recommended adequate treatment period (6 months continuation after symptom remission): findings from the USA indicate that 42% of patients stop taking antidepressants within the first month of prescribing, and 72% within the first 3 months. Patient education. Communication between clinician and patient about how antidepressants work (psychoeducation), especially that they need to be taken daily (and not just when feeling depressed) for at least 2 weeks before a response will be seen, and discussing treatment concerns (such as worries that antidepressants may be addictive), risk and experience of side effects, and likelihood of relapse, are helpful in facilitating treatment adherence.",2319, Many people discontinue their antidepressant treatment before the recommended adequate treatment period (6 months continuation after symptom remission),16.666666666666664,12.0,13.953488372093023,0.0,0.0,0.0,11.11111111111111,8.0,9.30232558139535,49.608901143074036,42.73839890956879
9781910797631,chp6,"Depression is complex, and understanding and helping requires a sensitive weighing up of the many factors that are relevant to the individuals and families affected.","Suicidal ideas and acts may be increased in the early stages of antidepressant treatment. This is a small but very important effect that is most evident in children and adolescents but remains for those aged below 25 years. Careful consideration of treatment options and close monitoring of people at risk of suicide is essential. If antidepressants are used for people judged to be at risk of suicide, frequent monitoring and reviews are essential. Direct contact is recommended within 1 week of prescribing and thereafter at regular intervals depending on the level of risk and response to treatment. Telephone reviews may usefully supplement direct contacts. The quantity and toxicity of the prescribed antidepressant is an important consideration, and judgment of risk by assessing depression features, conducting a comprehensive suicide risk assessment (Table 6.5), and consideration of social situation and supports are all key factors in deciding whether to involve specialist mental health services.",2319, Suicidal ideas and acts may be increased in the early stages of antidepressant treatment. This is a small but very important effect that is most evident in children and adolescents. The quantity and toxicity of the prescribed antidepressant is an important consideration.,21.428571428571427,36.0,26.865671641791046,2.4390243902439024,4.166666666666666,3.0769230769230766,11.904761904761903,20.0,14.92537313432836,41.50460064411163,55.7955801486969
9781910797426,ch03,"The prevalence of gallstones is greater in people over 40 years of age, and women are at higher risk than men.","Epidemiology and risk factors. Gallstones are a significant cause of morbidity and mortality worldwide. The prevalence of gallstones is greater in people over 40 years of age; women are at higher risk than men. In the USA, 5-8% of men and 13-26% of women have gallstones. Native Americans have the highest prevalence in North America, with more than 70% of Pima Indian women having gallstones; African-Americans have the lowest prevalence. European studies have reported the prevalence of gallstones to be about 10% in men and 20% in women, figures that increase to 30% and 40% respectively in older patients. Other risk factors for gallstones are given in Table 3.1.",2324, Gallstones are a significant cause of morbidity and mortality worldwide. The prevalence of gallstones is greater in people over 40 years of age. Women are at higher risk than men. Native Americans have the highest prevalence in North America.,53.84615384615385,100.0,70.0,47.368421052631575,90.0,62.06896551724138,51.28205128205128,95.23809523809523,66.66666666666666,86.76067590713501,84.78586673736572
9781910797426,ch03,"Transabdominal ultrasound is the imaging test of choice, with an accuracy of over 95%, for the diagnosis of gallstones in either acute or chronic cholecystitis. A Tc-HIDA (hepatobiliary iminodiacetic acid) scan is 95% accurate for the diagnosis of acute cholecystitis.","Symptoms and signs include pain or tenderness and guarding in the right upper quadrant, nausea and vomiting, fever, fast pulse (tachycardia) and a positive Murphy's sign (transient cessation of breathing due to pain during inspiration while the right upper quadrant is palpated, but not the left upper quadrant). Complications include empyema, perforation of the gallbladder, liver abscess and emphysematous cholecystitis. An inflamed and distended gallbladder may obstruct the main bile duct by pressure from a gallstone causing obstructive jaundice (Mirizzi's syndrome). Laboratory tests. Leukocytosis and mild elevation in serum bilirubin and transaminases may be present. Transabdominal ultrasonography is the most useful test for acute cholecystitis as it establishes the presence of gallstones (Figure 3.5). A thickened gallbladder wall (> 4 mm) and pericholecystic fluid are highly suggestive of acute cholecystitis (Figure 3.6). Sonographic Murphy's sign (tenderness over the gallbladder from the ultrasound transducer during imaging) is also diagnostic. Radionuclide scanning is a useful test if ultrasound is non-diagnostic or inconclusive but there is clinical suspicion of acute cholecystitis. A Tc-HIDA (hepatobiliary iminodiacetic acid) scan uses a technetium-labeled analog of iminodiacetic acid. Non-visualization of the gallbladder with visualization of the tracer in the CBD and the small intestine is consistent with cystic duct obstruction. This test is about 95% accurate for the diagnosis of acute cholecystitis. Computed tomography is useful for identifying local complications of acute cholecystitis (Figure 3.7). Medical treatment of acute cholecystitis involves.",2324," Complications include empyema, perforation of the gallbladder, liver abscess and emphysematous cholecystitis. An inflamed and distended gallbladder may obstruct the main bile duct by pressure from a gallstone causing obstructive jaundice.",19.35483870967742,14.634146341463413,16.666666666666664,0.0,0.0,0.0,12.903225806451612,9.75609756097561,11.11111111111111,41.21046960353851,39.40461874008179
9781910797426,ch03,Acalculous cholecystitis may occur in critically ill patients; the diagnosis requires a high index of suspicion.,"Epidemiology and risk factors. Acalculous cholecystitis is associated with a myriad of clinical conditions and frequently occurs in critically ill patients, with the incidence in this group ranging from 0.5 to 18%. There are many predisposing risk factors (Table 3.2). Symptoms and signs. The usual scenario consists of abdominal pain, fever and leukocytosis in a patient with one of the above predisposing conditions. Diagnosis requires a high index of suspicion. Right upper quadrant tenderness and Murphy's sign may be present, and a palpable mass may be detected in a minority of patients. Jaundice is not uncommon.",2324," Acalculous cholecystitis is associated with a myriad of clinical conditions and frequently occurs in critically ill patients. The usual scenario consists of abdominal pain, fever and leukocytosis in a patient with one of the above predisposing conditions. Diagnosis requires a high index of suspicion.",31.818181818181817,87.5,46.666666666666664,25.581395348837212,73.33333333333333,37.93103448275862,31.818181818181817,87.5,46.666666666666664,79.29211258888245,64.8383378982544
9781910797426,ch03,Patients with gallbladder polyps more than 1 cm in size should be considered for cholecystectomy owing to the increased risk of malignancy.,"Treatment. Cholecystectomy is indicated for polyps greater than 1 cm, for polyps with associated gallstones and for patients with biliary symptoms. Solitary sessile polyps that are 5-10 mm in size are more likely to be neoplastic than small, multiple, pedunculated, hyperechoic polyps. Cholecystectomy should be considered if a neoplastic polyp is suspected. Follow-up. Observation with serial imaging is an option for small polyps that are considered to be at low risk for neoplastic features. Polyps that increase in size on serial imaging are an indication for cholecystectomy.",2324," Solitary sessile polyps that are 5-10 mm in size are more likely to be neoplastic than small, multiple, pedunculated, hyperechoic polyps. Cholecystectomy should be considered if a neoplastic polyp is suspected.",31.25,45.45454545454545,37.03703703703703,9.67741935483871,14.285714285714285,11.538461538461538,18.75,27.27272727272727,22.22222222222222,66.34369492530823,37.26485073566437
9781910797426,ch03,"Gallbladder cancer is the most common gastrointestinal cancer in Native Americans in the USA and also has a very high incidence in certain Latin American countries, particularly Chile.","Etiology and pathogenesis. Chronic gallbladder inflammation is attributed as an etiologic factor in gallbladder cancer along with molecular alterations in p53 and K-ras. Inflammation may occur as a result of gallstones, gallbladder polyps, chronic Salmonella infection, congenital biliary cysts, abnormal pancreaticobiliary duct junction, carcinogen exposure and certain drugs. There are molecular differences between gallbladder cancers associated with gallstones and those with an abnormal pancreaticobiliary junction. Epidemiology and risk factors. Gallbladder carcinoma is the fifth most common gastrointestinal (GI) cancer in the USA and is the most common GI cancer in Native Americans. Incidence and mortality are very high in certain Latin American countries, especially Chile. Risk factors for gallbladder cancer are outlined in Table 3.3. The majority of gallbladder cancers are adenocarcinomas.",2324," Gallbladder carcinoma is the fifth most common gastrointestinal (GI) cancer in the USA. Incidence and mortality are very high in certain Latin American countries, especially Chile. Inflammation may occur as a result of gallstones, gallbladder polyps, chronic Salmonella infection, congenital biliary cysts, abnormal pancreaticobiliary duct junction, carcinogen exposure and certain drugs.",41.17647058823529,75.0,53.16455696202532,22.0,40.74074074074074,28.57142857142857,37.254901960784316,67.85714285714286,48.101265822784804,78.04016470909119,66.3040280342102
